username,date,signal
KOFETH,2020-02-05 07:17:12,0
KOFETH,2020-02-04 09:20:44,0
KOFETH,2020-02-04 07:53:46,0
KOFETH,2020-02-03 08:29:04,0
KOFETH,2020-02-03 08:26:17,0
KOFETH,2020-02-03 06:54:42,0
KOFETH,2020-01-31 10:34:36,0
KOFETH,2020-01-31 07:41:13,0
KOFETH,2020-01-30 11:03:05,0
KOFETH,2020-01-30 09:17:56,0
KOFETH,2020-01-30 08:13:07,0
KOFETH,2020-01-30 08:11:33,0
KOFETH,2020-01-29 08:18:28,0
KOFETH,2020-01-29 07:20:18,0
KOFETH,2020-01-28 07:35:01,0
KOFETH,2020-01-27 08:22:11,0
KOFETH,2020-01-24 07:42:41,0
KOFETH,2020-01-22 07:27:25,0
KOFETH,2020-01-20 07:44:41,0
KOFETH,2020-01-17 07:50:46,0
KOFETH,2020-01-17 07:47:07,0
KOFETH,2020-01-16 08:34:50,0
KOFETH,2020-01-15 08:35:34,0
KOFETH,2020-01-15 08:33:46,0
KOFETH,2020-01-15 08:26:29,0
KOFETH,2020-01-15 08:23:20,0
KOFETH,2020-01-14 08:26:54,0
KOFETH,2020-01-10 08:12:41,0
KOFETH,2020-01-10 08:10:14,0
KOFETH,2020-01-08 09:10:35,0
KOFETH,2020-01-08 09:09:49,0
KOFETH,2020-01-08 09:08:05,0
KOFETH,2020-01-08 07:34:00,0
KOFETH,2020-01-06 10:31:24,0
KOFETH,2019-12-30 08:32:14,0
KOFETH,2019-12-30 08:31:20,0
KOFETH,2019-12-17 16:16:27,0
KOFETH,2019-12-17 08:22:04,0
KOFETH,2019-12-13 14:50:33,0
KOFETH,2019-12-13 10:43:47,0
KOFETH,2019-12-13 09:45:32,0
KOFETH,2019-12-13 08:17:45,0
KOFETH,2019-12-12 08:55:16,0
KOFETH,2019-12-12 08:22:05,0
KOFETH,2019-12-12 08:10:55,0
KOFETH,2019-12-12 08:04:43,0
KOFETH,2019-12-10 10:34:40,0
KOFETH,2019-12-09 08:47:48,0
KOFETH,2019-12-09 08:20:05,0
KOFETH,2019-12-06 08:21:51,0
KOFETH,2019-12-06 08:16:59,0
KOFETH,2019-12-06 07:46:42,0
KOFETH,2019-12-04 07:39:01,0
KOFETH,2019-12-03 08:23:25,0
KOFETH,2019-12-03 08:21:44,0
KOFETH,2019-12-02 09:21:28,0
KOFETH,2019-12-02 08:13:41,0
KOFETH,2019-12-02 07:56:36,0
KOFETH,2019-11-29 08:02:59,0
KOFETH,2019-11-29 08:02:23,0
KOFETH,2019-11-27 08:22:11,0
KOFETH,2019-11-25 10:50:59,0
KOFETH,2019-11-25 07:58:58,0
KOFETH,2019-11-22 15:33:35,0
KOFETH,2019-11-21 12:14:50,0
KOFETH,2019-11-21 09:24:46,0
KOFETH,2019-11-20 08:51:35,0
KOFETH,2019-11-19 10:20:56,0
KOFETH,2019-11-19 10:14:39,0
KOFETH,2019-11-19 10:00:10,0
KOFETH,2019-11-19 09:16:39,0
KOFETH,2019-11-19 09:15:32,0
KOFETH,2019-11-19 09:09:26,0
KOFETH,2019-11-19 08:05:13,0
KOFETH,2019-11-18 07:42:18,0
KOFETH,2019-11-18 07:41:43,0
KOFETH,2019-11-08 15:46:18,0
KOFETH,2019-11-08 15:45:10,0
KOFETH,2019-11-08 15:43:05,0
KOFETH,2019-11-08 15:40:11,0
KOFETH,2019-11-08 09:03:39,0
KOFETH,2019-11-08 08:59:50,0
KOFETH,2019-11-08 07:47:53,0
KOFETH,2019-11-06 10:25:03,0
KOFETH,2019-11-06 08:07:11,0
KOFETH,2019-11-06 08:06:36,0
KOFETH,2019-11-06 08:03:06,0
KOFETH,2019-11-06 08:01:47,0
KOFETH,2019-11-05 12:00:28,0
KOFETH,2019-11-04 13:14:58,0
KOFETH,2019-11-04 11:12:05,0
KOFETH,2019-11-04 08:32:45,0
KOFETH,2019-11-04 08:31:21,0
KOFETH,2019-10-31 08:05:59,0
KOFETH,2019-10-31 08:05:15,0
KOFETH,2019-10-30 15:45:32,0
KOFETH,2019-10-30 08:07:46,0
KOFETH,2019-10-30 08:05:49,0
KOFETH,2019-10-30 07:13:25,0
KOFETH,2019-10-29 10:28:55,0
KOFETH,2019-10-29 09:37:49,0
KOFETH,2019-10-29 09:06:44,0
KOFETH,2019-10-29 09:04:58,0
KOFETH,2019-10-29 09:03:23,0
KOFETH,2019-10-28 07:57:34,0
KOFETH,2019-10-24 07:22:45,0
KOFETH,2019-10-23 15:31:51,0
KOFETH,2019-10-23 15:26:55,0
KOFETH,2019-10-23 12:27:58,0
KOFETH,2019-10-23 08:14:35,0
KOFETH,2019-10-23 07:27:17,0
KOFETH,2019-10-23 07:25:12,0
KOFETH,2019-10-18 11:03:52,0
KOFETH,2019-10-18 07:45:08,0
KOFETH,2019-10-17 08:12:02,0
KOFETH,2019-10-17 08:08:25,0
KOFETH,2019-10-16 06:56:47,0
KOFETH,2019-10-15 07:30:28,0
KOFETH,2019-10-14 13:51:52,0
KOFETH,2019-10-14 12:42:49,0
KOFETH,2019-10-14 06:53:23,0
KOFETH,2019-10-14 06:52:57,0
KOFETH,2019-10-10 08:29:38,0
KOFETH,2019-10-08 06:47:40,0
KOFETH,2019-10-07 07:40:06,0
KOFETH,2019-10-07 07:21:20,0
KOFETH,2019-10-07 07:21:00,0
KOFETH,2019-10-07 07:05:34,0
KOFETH,2019-10-04 09:44:58,0
KOFETH,2019-10-04 09:38:38,0
KOFETH,2019-10-04 09:27:54,0
KOFETH,2019-10-04 07:30:10,0
KOFETH,2019-10-04 07:23:30,0
KOFETH,2019-10-03 07:52:35,0
KOFETH,2019-10-03 07:51:30,0
KOFETH,2019-10-03 07:48:26,0
KOFETH,2019-10-03 07:43:52,0
KOFETH,2019-10-02 14:29:06,0
KOFETH,2019-10-02 11:25:16,0
KOFETH,2019-10-02 11:16:10,0
KOFETH,2019-10-02 08:34:06,0
KOFETH,2019-10-02 08:33:32,0
KOFETH,2019-10-02 08:32:50,0
KOFETH,2019-10-02 08:20:11,0
KOFETH,2019-10-02 08:15:22,0
KOFETH,2019-10-01 08:47:00,0
KOFETH,2019-10-01 08:32:27,0
KOFETH,2019-09-30 15:52:45,0
KOFETH,2019-09-30 10:06:42,0
KOFETH,2019-09-30 10:05:50,0
KOFETH,2019-09-30 07:29:53,0
KOFETH,2019-09-30 07:27:20,0
KOFETH,2019-09-27 14:08:33,0
KOFETH,2019-09-26 10:51:30,0
KOFETH,2019-09-26 10:50:02,0
KOFETH,2019-09-26 07:32:59,0
KOFETH,2019-09-25 11:58:11,0
KOFETH,2019-09-24 07:10:21,0
KOFETH,2019-09-20 12:27:15,0
KOFETH,2019-09-20 11:59:33,0
KOFETH,2019-09-20 09:50:53,0
KOFETH,2019-09-19 06:18:12,0
KOFETH,2019-09-17 07:26:00,0
KOFETH,2019-09-16 15:09:14,0
KOFETH,2019-09-16 09:27:34,0
KOFETH,2019-09-16 06:49:26,0
KOFETH,2019-09-12 08:26:45,0
KOFETH,2019-09-12 08:26:34,0
KOFETH,2019-09-10 08:33:24,0
KOFETH,2019-09-09 06:29:44,0
KOFETH,2019-09-09 06:29:30,0
KOFETH,2019-09-06 08:37:42,0
KOFETH,2019-09-06 07:40:27,0
KOFETH,2019-09-06 07:22:32,0
KOFETH,2019-09-05 14:57:55,0
KOFETH,2019-09-04 12:50:59,0
KOFETH,2019-09-03 11:22:42,0
KOFETH,2019-09-03 09:24:28,0
KOFETH,2019-09-03 08:13:10,0
KOFETH,2019-08-31 12:38:08,0
KOFETH,2019-08-30 09:25:54,0
KOFETH,2019-08-30 07:03:39,0
KOFETH,2019-08-30 07:02:25,0
KOFETH,2019-08-29 11:35:02,0
KOFETH,2019-08-28 13:19:30,0
KOFETH,2019-08-28 12:08:58,0
KOFETH,2019-08-28 07:45:49,0
KOFETH,2019-08-27 06:59:51,0
KOFETH,2019-08-27 06:50:18,0
KOFETH,2019-08-22 07:28:50,0
KOFETH,2019-08-22 07:27:29,0
KOFETH,2019-08-22 07:21:38,0
KOFETH,2019-08-19 08:17:47,0
KOFETH,2019-08-15 07:07:26,0
KOFETH,2019-08-14 09:25:36,0
KOFETH,2019-08-13 11:56:32,0
KOFETH,2019-08-12 07:20:36,0
KOFETH,2019-08-12 07:17:22,0
KOFETH,2019-08-12 07:16:37,0
KOFETH,2019-08-12 07:11:39,0
KOFETH,2019-08-07 08:08:54,0
KOFETH,2019-08-07 08:06:01,0
KOFETH,2019-08-07 07:48:22,0
KOFETH,2019-08-07 07:48:11,0
KOFETH,2019-08-05 07:09:35,0
KOFETH,2019-08-05 07:03:21,0
KOFETH,2019-07-31 07:25:30,0
KOFETH,2019-07-30 07:28:58,0
KOFETH,2019-07-30 07:26:58,0
KOFETH,2019-07-29 10:43:08,0
KOFETH,2019-07-26 12:24:06,0
KOFETH,2019-07-26 08:59:43,0
KOFETH,2019-07-26 07:23:22,1
KOFETH,2019-07-26 07:22:36,0
KOFETH,2019-07-25 15:18:47,0
KOFETH,2019-07-18 08:46:48,0
KOFETH,2019-07-05 07:19:49,0
KOFETH,2019-07-05 07:15:33,0
KOFETH,2019-07-05 07:07:31,0
KOFETH,2019-07-03 09:20:03,0
KOFETH,2019-07-01 14:02:06,0
KOFETH,2019-07-01 06:49:25,1
KOFETH,2019-07-01 06:48:58,0
KOFETH,2019-06-28 08:02:42,0
KOFETH,2019-06-28 08:00:27,0
KOFETH,2019-06-27 07:33:45,0
KOFETH,2019-06-27 07:10:33,0
KOFETH,2019-06-26 09:48:31,0
KOFETH,2019-06-26 07:58:20,0
KOFETH,2019-06-26 07:54:58,0
KOFETH,2019-06-26 05:43:58,0
KOFETH,2019-06-25 10:14:10,0
KOFETH,2019-06-25 07:30:27,0
KOFETH,2019-06-21 13:39:09,0
KOFETH,2019-06-21 07:15:42,0
KOFETH,2019-06-20 13:25:10,0
KOFETH,2019-06-20 13:22:47,0
KOFETH,2019-06-19 13:31:44,0
KOFETH,2019-06-19 08:08:43,0
KOFETH,2019-06-19 08:05:14,0
KOFETH,2019-06-19 07:14:01,0
KOFETH,2019-06-18 12:53:09,0
KOFETH,2019-06-17 12:04:47,0
KOFETH,2019-06-17 04:23:40,0
KOFETH,2019-06-14 06:07:56,0
KOFETH,2019-06-13 09:37:08,0
KOFETH,2019-06-13 07:24:38,0
KOFETH,2019-06-13 07:20:56,0
KOFETH,2019-06-13 07:16:33,0
KOFETH,2019-06-13 07:14:47,0
KOFETH,2019-06-13 06:10:09,0
KOFETH,2019-06-11 12:28:07,0
KOFETH,2019-06-11 11:12:06,0
KOFETH,2019-06-07 07:04:48,0
KOFETH,2019-06-07 07:00:21,0
KOFETH,2019-06-07 06:17:47,0
KOFETH,2019-06-05 14:37:36,0
KOFETH,2019-06-05 08:26:45,0
KOFETH,2019-06-05 08:23:44,0
KOFETH,2019-06-05 06:22:43,0
KOFETH,2019-06-03 15:31:49,0
KOFETH,2019-06-03 13:28:15,0
KOFETH,2019-06-03 06:53:25,0
KOFETH,2019-05-31 07:08:18,0
KOFETH,2019-05-29 17:04:11,0
KOFETH,2019-05-29 07:17:25,0
KOFETH,2019-05-29 07:11:22,0
KOFETH,2019-05-29 06:54:30,0
KOFETH,2019-05-28 06:01:48,0
KOFETH,2019-05-27 08:46:54,0
KOFETH,2019-05-27 08:43:25,0
KOFETH,2019-05-27 06:39:33,0
KOFETH,2019-05-24 20:24:37,0
KOFETH,2019-05-24 12:05:14,0
KOFETH,2019-05-23 08:24:25,0
KOFETH,2019-05-22 08:40:51,0
KOFETH,2019-05-21 09:18:18,0
KOFETH,2019-05-21 08:09:40,0
KOFETH,2019-05-21 06:30:53,0
KOFETH,2019-05-20 08:42:01,0
KOFETH,2019-05-20 07:39:41,0
KOFETH,2019-05-20 07:29:41,0
KOFETH,2019-05-19 12:59:12,0
KOFETH,2019-05-17 06:49:36,0
KOFETH,2019-05-15 07:58:23,0
KOFETH,2019-05-14 15:01:17,0
KOFETH,2019-05-13 08:38:48,0
KOFETH,2019-05-13 07:50:37,0
KOFETH,2019-05-10 08:48:58,0
KOFETH,2019-05-10 08:48:27,0
KOFETH,2019-05-10 08:38:14,0
KOFETH,2019-05-10 07:33:31,0
KOFETH,2019-05-08 09:24:58,0
KOFETH,2019-05-08 06:40:01,0
KOFETH,2019-05-07 11:42:23,0
KOFETH,2019-05-07 11:42:17,0
KOFETH,2019-05-07 11:26:10,0
KOFETH,2019-05-07 11:26:10,0
KOFETH,2019-05-07 11:26:10,0
KOFETH,2019-05-07 09:18:02,0
KOFETH,2019-05-07 09:18:02,0
KOFETH,2019-05-07 07:08:55,0
KOFETH,2019-05-06 10:24:35,0
KOFETH,2019-05-06 10:22:15,0
KOFETH,2019-05-06 08:04:44,0
KOFETH,2019-05-03 12:59:32,0
KOFETH,2019-05-03 07:43:48,0
KOFETH,2019-05-03 07:39:32,0
KOFETH,2019-05-03 07:32:18,0
KOFETH,2019-05-02 08:52:19,0
KOFETH,2019-05-02 08:22:16,0
KOFETH,2019-05-02 05:57:30,0
KOFETH,2019-04-30 19:55:20,0
KOFETH,2019-04-30 13:16:04,0
KOFETH,2019-04-30 07:37:02,0
KOFETH,2019-04-30 07:33:42,0
KOFETH,2019-04-30 07:28:37,0
KOFETH,2019-04-29 11:08:48,0
KOFETH,2019-04-29 07:37:31,0
KOFETH,2019-04-26 08:19:03,0
KOFETH,2019-04-26 08:03:53,0
KOFETH,2019-04-26 06:41:48,0
KOFETH,2019-04-24 07:05:32,0
KOFETH,2019-04-23 07:34:43,0
KOFETH,2019-04-18 12:53:41,0
KOFETH,2019-04-17 12:37:45,0
KOFETH,2019-04-17 12:36:24,0
KOFETH,2019-04-15 06:55:25,0
KOFETH,2019-04-11 07:43:29,0
KOFETH,2019-04-09 23:38:13,0
KOFETH,2019-04-09 09:48:38,0
KOFETH,2019-04-08 06:59:55,0
KOFETH,2019-04-05 08:53:55,0
KOFETH,2019-04-05 08:35:43,1
KOFETH,2019-04-05 08:24:50,0
KOFETH,2019-04-05 08:15:44,0
KOFETH,2019-04-04 08:51:04,0
KOFETH,2019-04-04 08:42:59,0
KOFETH,2019-04-04 06:35:23,0
KOFETH,2019-04-03 15:56:24,0
KOFETH,2019-04-03 13:51:34,0
KOFETH,2019-04-02 12:54:37,0
KOFETH,2019-04-02 08:47:03,0
KOFETH,2019-04-02 08:46:12,0
KOFETH,2019-04-01 14:55:35,0
KOFETH,2019-04-01 07:44:09,0
KOFETH,2019-03-29 08:13:59,0
KOFETH,2019-03-29 08:11:46,0
KOFETH,2019-03-29 08:08:37,0
KOFETH,2019-03-28 12:08:31,0
KOFETH,2019-03-28 09:30:08,0
KOFETH,2019-03-28 08:06:49,0
KOFETH,2019-03-27 15:03:42,0
KOFETH,2019-03-27 11:21:48,0
KOFETH,2019-03-27 10:11:55,0
KOFETH,2019-03-27 10:05:01,0
KOFETH,2019-03-27 10:02:01,0
KOFETH,2019-03-27 09:45:04,0
KOFETH,2019-03-26 13:40:03,0
KOFETH,2019-03-25 16:36:19,0
KOFETH,2019-03-25 07:51:16,0
KOFETH,2019-03-22 15:16:16,0
KOFETH,2019-03-22 15:11:37,0
KOFETH,2019-03-22 06:34:41,0
KOFETH,2019-03-20 11:49:12,0
KOFETH,2019-03-19 10:54:23,0
KOFETH,2019-03-19 06:41:21,0
KOFETH,2019-03-18 12:42:14,0
KOFETH,2019-03-18 08:08:54,0
KOFETH,2019-03-15 18:00:25,0
KOFETH,2019-03-15 08:52:02,1
KOFETH,2019-03-15 08:50:51,0
KOFETH,2019-03-13 16:24:37,0
KOFETH,2019-03-13 12:33:13,0
KOFETH,2019-03-11 15:03:13,0
KOFETH,2019-03-11 07:58:13,0
KOFETH,2019-03-07 08:23:09,0
KOFETH,2019-03-04 15:53:45,0
KOFETH,2019-03-04 15:40:29,0
KOFETH,2019-03-04 15:20:02,0
KOFETH,2019-03-04 09:55:53,0
KOFETH,2019-03-04 06:25:44,0
KOFETH,2019-03-01 13:40:57,0
KOFETH,2019-03-01 13:39:37,0
KOFETH,2019-03-01 13:31:11,0
KOFETH,2019-03-01 13:17:02,0
KOFETH,2019-03-01 09:35:04,0
KOFETH,2019-02-28 18:05:53,0
KOFETH,2019-02-28 11:29:39,0
KOFETH,2019-02-28 11:27:22,0
KOFETH,2019-02-28 11:25:33,0
KOFETH,2019-02-28 11:22:03,0
KOFETH,2019-02-27 09:13:03,0
KOFETH,2019-02-25 17:23:39,0
KOFETH,2019-02-22 07:17:38,0
KOFETH,2019-02-15 08:43:01,0
KOFETH,2019-02-15 06:44:36,0
KOFETH,2019-02-14 14:24:49,0
KOFETH,2019-02-14 09:25:11,0
KOFETH,2019-02-14 07:04:18,0
KOFETH,2019-02-14 06:44:01,0
KOFETH,2019-02-13 17:44:40,0
KOFETH,2019-02-12 12:37:51,0
KOFETH,2019-02-11 15:46:47,0
KOFETH,2019-02-11 15:38:12,0
KOFETH,2019-02-11 15:37:58,0
KOFETH,2019-02-07 11:57:40,0
KOFETH,2019-02-07 10:15:02,0
KOFETH,2019-02-07 09:43:33,0
KOFETH,2019-02-06 11:00:17,1
KOFETH,2019-02-05 09:39:29,0
KOFETH,2019-02-05 09:36:07,0
KOFETH,2019-02-05 09:36:07,0
KOFETH,2019-02-05 09:07:37,0
KOFETH,2019-02-01 08:51:38,0
KOFETH,2019-02-01 08:31:50,0
KOFETH,2019-02-01 08:14:34,0
KOFETH,2019-01-31 11:16:11,0
KOFETH,2019-01-31 07:41:11,0
KOFETH,2019-01-30 09:04:16,0
KOFETH,2019-01-30 08:54:02,0
KOFETH,2019-01-30 08:05:33,0
KOFETH,2019-01-30 07:34:24,0
KOFETH,2019-01-25 13:14:01,0
KOFETH,2019-01-25 10:38:52,1
KOFETH,2019-01-24 13:41:36,0
KOFETH,2019-01-20 10:57:11,0
KOFETH,2019-01-18 12:22:09,0
KOFETH,2019-01-18 10:22:10,0
KOFETH,2019-01-15 10:44:17,0
KOFETH,2019-01-12 15:22:39,0
KOFETH,2019-01-11 12:36:36,0
KOFETH,2019-01-11 12:23:33,0
KOFETH,2019-01-11 10:37:09,0
KOFETH,2019-01-10 09:09:19,0
KOFETH,2019-01-09 10:13:40,0
KOFETH,2019-01-08 09:14:21,0
KOFETH,2019-01-07 13:01:05,0
KOFETH,2019-01-07 10:40:34,0
KOFETH,2019-01-04 12:58:02,0
KOFETH,2019-01-02 14:29:46,0
KOFETH,2018-12-28 08:28:18,0
KOFETH,2018-12-28 08:12:18,0
KOFETH,2018-12-28 08:09:40,0
KOFETH,2018-12-27 10:40:27,0
KOFETH,2018-12-27 09:46:02,0
KOFETH,2018-12-27 09:21:27,0
KOFETH,2018-12-20 14:01:09,0
KOFETH,2018-12-20 08:55:52,0
KOFETH,2018-12-19 12:26:43,0
KOFETH,2018-12-18 08:27:52,0
KOFETH,2018-12-17 10:05:47,0
KOFETH,2018-12-17 07:20:45,0
KOFETH,2018-12-13 12:07:59,0
KOFETH,2018-12-13 08:50:16,0
KOFETH,2018-12-13 08:45:45,0
KOFETH,2018-12-12 16:02:48,0
KOFETH,2018-12-10 12:52:30,0
KOFETH,2018-12-07 14:00:25,0
KOFETH,2018-12-07 11:59:20,0
KOFETH,2018-12-06 13:24:55,0
KOFETH,2018-12-06 09:45:32,0
KOFETH,2018-12-06 08:35:06,0
KOFETH,2018-12-04 13:58:57,0
KOFETH,2018-12-04 08:23:37,0
KOFETH,2018-12-03 12:49:26,0
KOFETH,2018-11-30 12:08:45,0
KOFETH,2018-11-30 10:12:45,0
KOFETH,2018-11-30 08:15:45,0
KOFETH,2018-11-29 09:01:11,0
KOFETH,2018-11-23 13:40:04,0
KOFETH,2018-11-21 09:38:52,0
KOFETH,2018-11-20 09:38:18,0
KOFETH,2018-11-20 09:33:03,0
KOFETH,2018-11-19 17:05:38,0
KOFETH,2018-11-19 10:12:02,0
KOFETH,2018-11-14 14:50:56,0
KOFETH,2018-11-14 14:50:48,0
KOFETH,2018-11-14 14:44:57,0
KOFETH,2018-11-14 10:17:05,0
KOFETH,2018-11-09 09:05:56,0
KOFETH,2018-11-07 12:11:09,0
KOFETH,2018-11-06 16:36:04,0
KOFETH,2018-11-06 16:04:33,0
KOFETH,2018-11-06 15:08:56,0
KOFETH,2018-11-06 15:04:15,0
KOFETH,2018-11-02 11:00:29,0
KOFETH,2018-11-02 09:10:37,0
KOFETH,2018-11-02 09:08:06,0
KOFETH,2018-11-01 08:35:52,0
KOFETH,2018-10-31 10:32:29,0
KOFETH,2018-10-31 09:26:03,0
KOFETH,2018-10-31 09:20:00,0
KOFETH,2018-10-30 08:04:11,0
KOFETH,2018-10-29 13:11:40,0
KOFETH,2018-10-22 12:29:51,0
KOFETH,2018-10-19 09:44:28,0
KOFETH,2018-10-18 08:00:16,0
KOFETH,2018-10-18 07:53:18,0
KOFETH,2018-10-17 09:09:41,0
KOFETH,2018-10-12 06:19:26,1
KOFETH,2018-10-09 13:28:47,0
KOFETH,2018-10-05 11:59:38,0
KOFETH,2018-10-05 07:38:55,0
KOFETH,2018-10-04 08:01:59,0
KOFETH,2018-10-04 07:56:43,0
KOFETH,2018-10-03 13:28:23,0
KOFETH,2018-10-03 09:22:24,0
KOFETH,2018-10-03 09:08:26,0
KOFETH,2018-10-03 08:40:34,0
KOFETH,2018-10-02 09:14:01,0
KOFETH,2018-10-01 13:18:25,0
KOFETH,2018-09-28 09:08:30,0
KOFETH,2018-09-28 07:02:01,0
KOFETH,2018-09-27 08:43:51,0
KOFETH,2018-09-25 15:59:48,0
KOFETH,2018-09-25 11:11:09,0
KOFETH,2018-09-25 08:17:42,0
KOFETH,2018-09-25 07:53:44,0
KOFETH,2018-09-24 11:50:42,0
KOFETH,2018-09-20 08:45:33,0
KOFETH,2018-09-20 08:13:18,0
KOFETH,2018-09-19 10:16:02,0
KOFETH,2018-09-18 12:50:28,0
KOFETH,2018-09-18 10:10:34,0
KOFETH,2018-09-18 10:00:03,0
KOFETH,2018-09-18 09:55:39,0
KOFETH,2018-09-17 12:08:50,0
KOFETH,2018-09-14 12:20:06,0
KOFETH,2018-09-14 06:20:07,0
KOFETH,2018-09-12 13:43:10,0
KOFETH,2018-09-11 12:51:48,0
KOFETH,2018-09-11 11:02:38,0
KOFETH,2018-09-11 11:02:37,0
KOFETH,2018-09-11 07:09:44,0
KOFETH,2018-09-11 07:09:43,-1
KOFETH,2018-09-09 20:13:44,0
KOFETH,2018-09-07 20:32:42,0
KOFETH,2018-09-06 06:35:55,0
KOFETH,2018-09-03 13:29:45,0
KOFETH,2018-09-03 12:45:57,-1
KOFETH,2018-08-31 11:28:54,0
KOFETH,2018-08-30 09:49:13,0
KOFETH,2018-08-30 07:25:05,0
KOFETH,2018-08-30 07:02:35,0
KOFETH,2018-08-28 10:29:30,0
KOFETH,2018-08-25 11:14:45,0
KOFETH,2018-08-24 13:41:23,0
KOFETH,2018-08-23 13:48:19,0
KOFETH,2018-08-23 09:42:53,0
KOFETH,2018-08-23 07:36:51,0
KOFETH,2018-08-22 10:20:18,0
KOFETH,2018-08-21 15:44:36,0
KOFETH,2018-08-21 13:43:43,0
KOFETH,2018-08-20 08:21:00,0
KOFETH,2018-08-17 08:01:28,0
KOFETH,2018-08-14 07:05:46,0
KOFETH,2018-08-09 10:30:25,0
KOFETH,2018-08-08 13:07:57,0
KOFETH,2018-08-07 14:00:35,0
KOFETH,2018-08-07 08:50:10,0
KOFETH,2018-08-07 08:06:01,0
KOFETH,2018-08-06 11:22:49,0
KOFETH,2018-08-03 07:07:05,0
KOFETH,2018-07-30 07:20:41,0
KOFETH,2018-07-24 13:55:12,0
KOFETH,2018-07-23 14:22:41,0
KOFETH,2018-07-20 08:23:52,0
KOFETH,2018-07-18 09:38:00,0
KOFETH,2018-07-12 13:00:20,0
KOFETH,2018-07-11 17:14:33,0
KOFETH,2018-07-11 10:03:16,0
KOFETH,2018-07-06 12:41:20,0
KOFETH,2018-07-06 11:49:08,0
KOFETH,2018-07-06 10:42:24,0
KOFETH,2018-07-06 08:10:06,0
KOFETH,2018-07-05 09:40:26,0
KOFETH,2018-07-05 08:50:39,0
KOFETH,2018-07-04 14:11:51,0
KOFETH,2018-07-04 08:12:33,0
KOFETH,2018-07-03 12:40:17,0
KOFETH,2018-07-03 09:09:20,0
KOFETH,2018-07-02 12:02:14,0
KOFETH,2018-06-29 07:23:08,0
KOFETH,2018-06-29 07:21:56,0
KOFETH,2018-06-29 07:19:36,0
KOFETH,2018-06-28 15:14:07,0
KOFETH,2018-06-28 15:04:53,0
KOFETH,2018-06-28 14:31:27,0
KOFETH,2018-06-26 09:36:34,0
KOFETH,2018-06-26 07:54:25,0
KOFETH,2018-06-25 10:28:43,0
KOFETH,2018-06-22 11:21:36,0
KOFETH,2018-06-21 12:52:31,0
KOFETH,2018-06-20 12:07:40,0
KOFETH,2018-06-20 11:25:56,0
KOFETH,2018-06-19 08:29:41,0
KOFETH,2018-06-18 11:33:46,0
KOFETH,2018-06-18 07:18:37,0
KOFETH,2018-06-15 12:16:08,0
KOFETH,2018-06-15 11:14:49,0
KOFETH,2018-06-15 08:20:55,0
KOFETH,2018-06-15 08:20:06,0
KOFETH,2018-06-15 08:19:30,0
KOFETH,2018-06-15 08:06:00,0
KOFETH,2018-06-15 07:38:55,0
KOFETH,2018-06-15 07:30:24,0
KOFETH,2018-06-12 20:42:19,0
KOFETH,2018-06-12 20:41:38,0
KOFETH,2018-06-12 12:56:12,0
KOFETH,2018-06-12 12:43:06,0
KOFETH,2018-06-12 12:14:24,0
KOFETH,2018-06-12 12:07:09,0
KOFETH,2018-06-08 13:06:29,0
KOFETH,2018-06-07 07:33:29,0
KOFETH,2018-06-07 06:23:06,1
KOFETH,2018-06-06 07:36:31,0
KOFETH,2018-06-05 08:25:00,0
KOFETH,2018-06-04 12:25:10,0
KOFETH,2018-06-04 09:23:37,0
KOFETH,2018-06-04 07:47:16,0
KOFETH,2018-06-04 07:39:36,0
KOFETH,2018-06-02 16:20:26,0
KOFETH,2018-06-01 08:36:29,0
KOFETH,2018-06-01 08:04:29,0
KOFETH,2018-05-30 07:11:30,0
KOFETH,2018-05-29 12:25:46,0
KOFETH,2018-05-29 11:48:09,0
KOFETH,2018-05-29 10:43:48,0
KOFETH,2018-05-29 10:38:37,0
KOFETH,2018-05-29 09:38:51,0
KOFETH,2018-05-29 09:17:39,0
KOFETH,2018-05-25 13:57:06,0
KOFETH,2018-05-25 09:36:35,0
KOFETH,2018-05-22 06:39:56,0
KOFETH,2018-05-18 13:55:49,0
KOFETH,2018-05-16 09:04:15,0
KOFETH,2018-05-16 08:20:05,0
KOFETH,2018-05-15 10:40:12,1
KOFETH,2018-05-14 09:39:58,0
KOFETH,2018-05-11 13:05:09,0
KOFETH,2018-05-11 10:11:30,0
KOFETH,2018-05-09 06:51:40,0
KOFETH,2018-05-08 12:12:22,0
KOFETH,2018-05-08 12:11:00,0
KOFETH,2018-05-08 07:55:43,0
KOFETH,2018-05-08 07:50:17,0
KOFETH,2018-05-08 07:28:53,0
KOFETH,2018-05-07 17:53:55,0
KOFETH,2018-05-07 10:07:45,0
KOFETH,2018-05-07 09:52:11,0
KOFETH,2018-05-04 13:17:58,0
KOFETH,2018-05-04 08:32:43,0
KOFETH,2018-05-04 08:08:17,0
KOFETH,2018-05-04 07:49:32,0
KOFETH,2018-05-04 07:42:40,0
KOFETH,2018-05-04 07:32:00,0
KOFETH,2018-05-04 07:11:27,0
KOFETH,2018-05-03 10:05:06,0
KOFETH,2018-04-30 09:17:21,0
KOFETH,2018-04-30 09:13:21,0
KOFETH,2018-04-30 07:00:54,0
KOFETH,2018-04-26 11:47:08,0
KOFETH,2018-04-25 06:30:40,0
KOFETH,2018-04-24 08:26:11,0
KOFETH,2018-04-23 08:13:58,0
